filename	time	train_acc	val_acc	sd_acc10	val_auc	sd_auc10	val_tn	val_fn	val_fp	val_tp	val_precision	sd_precision10	val_recall	sd_recall10	val_f1	sd_f1_10	val_mmc	sd_mcc_10	epst	train_acc_a	sd_acc	val_acc_a	sd_acc	train_auc_a	sd_auc	val_auc_a	sd_auc	va_mmc_a	sd_mmc
results/Chatelier_gut_obesity_binGMM_nb20_aun_0.0_1.0/a1_estopc5_fc_o3adam_lr-1.0de0.0e500_20231214_194348c1.0di-1ch3dfc0.0file_sum_ok.txt	89.3	0.66	0.59	0.0	0.761	0.0	-1.0	-1.0	-1.0	-1.0	0.264	0.0	0.339	0.0	0.281	0.0	0.044	0.0	15.0	0.6602709233760834	0.04635801053570099	0.5898148238658905	0.04056103201262752	0.8623844778336853	0.02656501560641954	0.761472243218275	0.0292093160374973	0.044120217308895794	0.1425486956093849
results/Chatelier_gut_obesity_binGMM_nb2_aun_0.0_1.0/a1_estopc5_fc_o3adam_lr-1.0de0.0e500_20231214_192122c1.0di-1ch3dfc0.0file_sum_ok.txt	42.0	0.808	0.611	0.0	0.796	0.0	-1.0	-1.0	-1.0	-1.0	0.348	0.0	0.369	0.0	0.34	0.0	0.135	0.0	29.0	0.8077769041061401	0.09077738734848431	0.6111111104488373	0.06604755461955486	0.942394428202727	0.03679067231218199	0.7964380196523054	0.057171939937616795	0.1351175440302871	0.21277569836136026
results/Chatelier_gut_obesity_binGMM_nb3_aun_0.0_1.0/a1_estopc5_fc_o3adam_lr-1.0de0.0e500_20231214_192208c1.0di-1ch3dfc0.0file_sum_ok.txt	45.7	0.772	0.615	0.0	0.787	0.0	-1.0	-1.0	-1.0	-1.0	0.348	0.0	0.375	0.0	0.34	0.0	0.15	0.0	27.6	0.7717960178852081	0.09343542153855308	0.6149471044540405	0.05399175072613184	0.927665456319741	0.041602970716104005	0.7873818972033259	0.047613793614608955	0.15034554827799557	0.1656590019342474
results/Chatelier_gut_obesity_binGMM_nb4_aun_0.0_1.0/a1_estopc5_fc_o3adam_lr-1.0de0.0e500_20231214_192256c1.0di-1ch3dfc0.0file_sum_ok.txt	51.4	0.753	0.622	0.0	0.78	0.0	-1.0	-1.0	-1.0	-1.0	0.353	0.0	0.372	0.0	0.33	0.0	0.158	0.0	25.3	0.7526103615760803	0.10027403948318174	0.6220899522304535	0.05501769839428205	0.9137957448929382	0.04485716431518691	0.779561567425324	0.04188064302626028	0.15812855961759822	0.19800510362974486
results/Chatelier_gut_obesity_binGMM_nb5_aun_0.0_1.0/a1_estopc5_fc_o3adam_lr-1.0de0.0e500_20231214_192351c1.0di-1ch3dfc0.0file_sum_ok.txt	52.3	0.729	0.611	0.0	0.777	0.0	-1.0	-1.0	-1.0	-1.0	0.287	0.0	0.367	0.0	0.313	0.0	0.121	0.0	22.6	0.7286502003669739	0.09488433126957546	0.6111111223697663	0.05780892825925881	0.9031812350153172	0.04422445841905591	0.7765400604686319	0.03935007451940657	0.12085780711563598	0.20045612193921555
results/Chatelier_gut_obesity_binGMM_nb6_aun_0.0_1.0/a1_estopc5_fc_o3adam_lr-1.0de0.0e500_20231214_192446c1.0di-1ch3dfc0.0file_sum_ok.txt	52.1	0.717	0.604	0.0	0.773	0.0	-1.0	-1.0	-1.0	-1.0	0.281	0.0	0.354	0.0	0.302	0.0	0.088	0.0	20.5	0.7166613519191742	0.08667166948730738	0.6041005432605744	0.04400230733098366	0.8958288882525676	0.04040189223912488	0.773143730228717	0.034661334589610134	0.08781120500449914	0.17238207963043167
results/Chatelier_gut_obesity_binGMM_nb7_aun_0.0_1.0/a1_estopc5_fc_o3adam_lr-1.0de0.0e500_20231214_192541c1.0di-1ch3dfc0.0file_sum_ok.txt	57.1	0.705	0.593	0.0	0.77	0.0	-1.0	-1.0	-1.0	-1.0	0.273	0.0	0.346	0.0	0.294	0.0	0.061	0.0	18.9	0.7054613590240478	0.07941633501201181	0.5933862626552582	0.04340236800700371	0.8890581685497055	0.036570835703642064	0.770163734217967	0.03216978501081775	0.06136809043331032	0.15633098474525267
results/Chatelier_gut_obesity_binGMM_nb8_aun_0.0_1.0/a1_estopc5_fc_o3adam_lr-1.0de0.0e500_20231214_192641c1.0di-1ch3dfc0.0file_sum_ok.txt	69.3	0.703	0.586	0.0	0.77	0.0	-1.0	-1.0	-1.0	-1.0	0.264	0.0	0.341	0.0	0.287	0.0	0.049	0.0	19.0	0.7026629507541656	0.07332232855063153	0.5861111223697663	0.03888730617015267	0.8872308254027714	0.034368159102051835	0.7697714579659024	0.031123131245561375	0.048906595031433395	0.1460148163772213
results/Chatelier_gut_obesity_binGMM_nb9_aun_0.0_1.0/a1_estopc5_fc_o3adam_lr-1.0de0.0e500_20231214_192754c1.0di-1ch3dfc0.0file_sum_ok.txt	71.8	0.688	0.59	0.0	0.766	0.0	-1.0	-1.0	-1.0	-1.0	0.264	0.0	0.341	0.0	0.287	0.0	0.05	0.0	17.4	0.6878677308559418	0.06587859562153982	0.5898148238658905	0.05162951323414626	0.8801075919810796	0.0325955518218084	0.7658029415469891	0.031303324916044234	0.049693147516180605	0.1622533739562424
results/Chatelier_gut_obesity_raw/a1_estopc5_fc_o3adam_lr-1.0de0.0e500_20231127_091859c1.0di-1ch3dfc0.0file_sum_ok.txt	10.2	0.703	0.557	0.0	0.734	0.0	-1.0	-1.0	-1.0	-1.0	0.321	0.0	0.335	0.0	0.315	0.0	0.043	0.0	10.4	0.7026438295841217	0.01538750162286328	0.5572751343250275	0.07316632321553553	0.8833880310090316	0.011608579736598517	0.7338817677276672	0.052993926342560074	0.04268783373004483	0.2020431712641351
results/metahitIBD_binGMM_nb10_aun_0.0_1.0/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231214_180445c1.0di-1ch3dfc0.0file_sum_ok.txt	197.3	0.946	0.844	0.0	0.925	0.0	-1.0	-1.0	-1.0	-1.0	0.839	0.0	0.816	0.0	0.823	0.0	0.654	0.0	103.7	0.9464858055114747	0.029531443896770218	0.8435918390750885	0.061529530685369205	0.9898930396596624	0.010346379500429248	0.9245921621336708	0.04258352250997636	0.6544309493373934	0.13496784434391712
results/metahitIBD_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_diag/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_122250c1.0di-1ch3dfc0.0file_sum_ok.txt	172.2	0.946	0.844	0.0	0.925	0.0	-1.0	-1.0	-1.0	-1.0	0.839	0.0	0.816	0.0	0.823	0.0	0.654	0.0	103.7	0.9464858055114747	0.029531443896770218	0.8435918390750885	0.061529530685369205	0.9898930396596624	0.010346379500429248	0.9245921621336708	0.04258352250997636	0.6544309493373934	0.13496784434391712
results/metahitIBD_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_full/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231215_160609c1.0di-1ch3dfc0.0file_sum_ok.txt	179.1	0.946	0.844	0.0	0.925	0.0	-1.0	-1.0	-1.0	-1.0	0.839	0.0	0.816	0.0	0.823	0.0	0.654	0.0	103.7	0.9464858055114747	0.029531443896770218	0.8435918390750885	0.061529530685369205	0.9898930396596624	0.010346379500429248	0.9245921621336708	0.04258352250997636	0.6544309493373934	0.13496784434391712
results/metahitIBD_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_spherical/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231215_154035c1.0di-1ch3dfc0.0file_sum_ok.txt	168.5	0.946	0.844	0.0	0.925	0.0	-1.0	-1.0	-1.0	-1.0	0.839	0.0	0.816	0.0	0.823	0.0	0.654	0.0	103.7	0.9464858055114747	0.029531443896770218	0.8435918390750885	0.061529530685369205	0.9898930396596624	0.010346379500429248	0.9245921621336708	0.04258352250997636	0.6544309493373934	0.13496784434391712
results/metahitIBD_binGMM_nb10_aun_0.0_1.0_inipara_k-means++_covariance_typ_tied/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_122548c1.0di-1ch3dfc0.0file_sum_ok.txt	173.6	0.946	0.844	0.0	0.925	0.0	-1.0	-1.0	-1.0	-1.0	0.839	0.0	0.816	0.0	0.823	0.0	0.654	0.0	103.7	0.9464858055114747	0.029531443896770218	0.8435918390750885	0.061529530685369205	0.9898930396596624	0.010346379500429248	0.9245921621336708	0.04258352250997636	0.6544309493373934	0.13496784434391712
results/metahitIBD_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_diag/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231215_160316c1.0di-1ch3dfc0.0file_sum_ok.txt	170.7	0.946	0.844	0.0	0.925	0.0	-1.0	-1.0	-1.0	-1.0	0.839	0.0	0.816	0.0	0.823	0.0	0.654	0.0	103.7	0.9464858055114747	0.029531443896770218	0.8435918390750885	0.061529530685369205	0.9898930396596624	0.010346379500429248	0.9245921621336708	0.04258352250997636	0.6544309493373934	0.13496784434391712
results/metahitIBD_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_full/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_123142c1.0di-1ch3dfc0.0file_sum_ok.txt	173.3	0.946	0.844	0.0	0.925	0.0	-1.0	-1.0	-1.0	-1.0	0.839	0.0	0.816	0.0	0.823	0.0	0.654	0.0	103.7	0.9464858055114747	0.029531443896770218	0.8435918390750885	0.061529530685369205	0.9898930396596624	0.010346379500429248	0.9245921621336708	0.04258352250997636	0.6544309493373934	0.13496784434391712
results/metahitIBD_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_spherical/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_122844c1.0di-1ch3dfc0.0file_sum_ok.txt	171.9	0.946	0.844	0.0	0.925	0.0	-1.0	-1.0	-1.0	-1.0	0.839	0.0	0.816	0.0	0.823	0.0	0.654	0.0	103.7	0.9464858055114747	0.029531443896770218	0.8435918390750885	0.061529530685369205	0.9898930396596624	0.010346379500429248	0.9245921621336708	0.04258352250997636	0.6544309493373934	0.13496784434391712
results/metahitIBD_binGMM_nb10_aun_0.0_1.0_inipara_k-means_covariance_typ_tied/a1_estopc5_fc_o2adam_lr-1.0de0.0e500_20231216_123438c1.0di-1ch3dfc0.0file_sum_ok.txt	171.6	0.946	0.844	0.0	0.925	0.0	-1.0	-1.0	-1.0	-1.0	0.839	0.0	0.816	0.0	0.823	0.0	0.654	0.0	103.7	0.9464858055114747	0.029531443896770218	0.8435918390750885	0.061529530685369205	0.9898930396596624	0.010346379500429248	0.9245921621336708	0.04258352250997636	0.6544309493373934	0.13496784434391712
